latitude,longitude,depth,magType,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst,significant
-0.7553844818811326,-0.3356985292012698,0.5353157732334555,-0.7534170670152287,0.30813512430424383,-0.8719124471147758,-0.09829855522764927,1.2669519368056286,0.45634877184061473,0.5625633798352649,-0.24824507367682874,-0.04339220726503167,0
-0.013898624397918788,-0.25226091222357094,-0.4611088027626666,0.12407776994637004,-0.4206612907956706,0.9445525148338855,-0.6019844181742016,-1.5454505838942914,-1.5274254363520292,-0.8644738446566073,1.4164230853477913,-0.453873630235209,0
1.0772276295446417,1.7133548455104197,0.32136851737061733,0.5628251884271694,-0.5955724304196501,1.1416882471383913,-0.575200603996049,-0.6079830769943181,0.45634877184061473,0.15651806687847797,-0.25862062826969007,-0.38906077397676,0
1.148929978336377,-1.035946036334588,0.02978109474829635,0.5628251884271694,-0.6830280002316399,1.0853637521942467,-0.4985675314179875,-1.0579674803063053,-0.15574512882849087,1.9616771158973272,-0.1548650823410771,-0.432269344815726,0
0.27959709440575947,1.413939746448915,-0.4231271945526109,-0.7534170670152287,-0.4206612907956706,0.789660153737488,-0.4219344588399261,2.3544142448095973,1.0758172978189873,0.6748871866769822,0.1564015554447613,-0.3458522031377939,0
-0.005240292518843669,-0.5436381097883208,-0.46409394996364184,-0.7534170670152287,0.2498314110962507,-0.36499199261747495,-0.3564076286644823,2.4294116453615953,-0.3155286771959282,-0.5264526689273276,-0.8292761308770606,2.009014907585855,0
-1.3398961164341383,-1.119167811631703,-0.46409394996364184,-0.7534170670152287,-0.21659829456769458,-0.7451823334904506,-0.1800404993109148,1.6044402392896189,1.4396321464094595,-0.5356905147236557,-0.4453806109411932,0.23746350318824755,0
1.0771308042626937,-1.1321479273325281,0.09044982168576396,0.5628251884271694,-0.6538761436276432,0.8319035249455964,-0.573867854907735,-0.9829700797543073,0.4170174368578609,0.081985447385376,-0.1548650823410771,-0.432269344815726,0
0.5723321968279038,1.4031375239972692,-0.05296894163167946,-0.7534170670152287,-0.12914272475570485,0.09968509067171748,-0.3039861645241272,-0.6454817772703171,-0.06233320824445067,0.7496297572109099,0.0007682365518421757,-0.2810393468793449,0
-1.4341264808257248,-1.1550690331674258,3.5375661117013557,-0.7534170670152287,-0.5955724304196501,-0.15377513657693292,0.1824672527105237,0.8544662337696403,2.1820110942089372,2.6165144122324975,0.23940599218765166,-0.367456488557277,0
1.0759011231819569,-1.1359210213334956,0.13127609958145497,0.5628251884271694,-0.6538761436276432,0.7755790300014519,-0.5938590912324465,-0.6829804775463159,-0.14099587820995832,-0.021520415741664384,-0.019982872633880412,-0.47547791565469205,0
1.1115037793541587,-1.0833722431312212,0.21489534058759696,0.5628251884271694,-0.6830280002316399,0.4798754315446931,-0.5090073992764481,-0.3829908753383245,2.309837932902887,3.6929333985455512,-0.5076339384983608,-0.21622649062089583,0
1.3757141537144848,-0.9176346469088318,-0.23055008071087202,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,1.041959735149635,-0.005794414206742213,-0.8413792301657869,-0.12373841856249336,-0.3026436322988279,0
-0.8499892373629176,1.3152686159530995,-0.24459783224487322,-0.7534170670152287,0.6871092601561993,-1.0268048082111731,-0.08230556616787991,0.06699352797366287,-0.7801300716797073,-0.5268725710089789,-0.6528917027984188,0.8855920657727382,1
0.12101019261287647,1.4325306786424814,0.673905621961086,-0.7534170670152287,-0.21659829456769458,0.1982529568239704,0.5167651490293135,0.4419805307336521,1.3167217245883538,0.9576912386691186,-0.12373841856249336,-0.21622649062089583,0
-0.5609980458427545,1.2795322771844957,1.3362395470998247,-0.7534170670152287,-0.6538761436276432,-0.8578313233787397,-0.03499297353272893,-0.12049997340633196,0.7341263251563136,1.2255887667626346,0.3535370927091259,-0.432269344815726,0
0.3514156335358318,1.3273274692026915,-0.2114626983140479,-0.7534170670152287,-0.5372687172116569,-0.041126146688643866,-0.11917829094457033,0.591975331837648,-0.20982571442977727,1.4796295261616588,0.6855548396806871,-0.49708220107417506,0
1.130659047632829,-1.0378926134687316,-0.24459783224487322,0.5628251884271694,-0.5664205738156535,1.831663310204162,-0.4332628260905961,-0.4954869761663212,-0.6621360667314459,-0.5025182502732046,-0.25862062826969007,-0.38906077397676,0
0.015165097733408798,-0.23679181378091632,-0.4361740437898145,0.12407776994637004,-0.9162428530636125,1.9302311763564148,-0.5032987906815026,-1.0204687800303063,-1.1193628359059586,-0.173734920340253,-0.8565591587205558,-0.5186864864936581,0
-1.2999782801964637,-1.115076157721447,-0.35311671284503243,3.1953096993119656,1.270146392236131,-1.1816971693075706,-0.42948670367370606,0.554476631561649,0.21298613663482585,0.0706480911807914,-0.48688282931263827,-0.3458522031377939,1
0.11412591506638889,1.0398327538824697,0.32370395606314495,-0.7534170670152287,-0.5372687172116569,0.5080376790167653,-0.02810710324310598,-0.7204791778223147,2.2950886822843546,1.9127585233849533,0.47804374782346115,-0.453873630235209,0
1.185013533408919,-0.9778216593179863,-0.3253724035653801,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,-0.3829908753383245,-0.005794414206742213,-0.6314281893401473,-0.12373841856249336,-0.3026436322988279,0
1.209484509666523,-0.9910819156425575,0.07498851515365394,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,-0.4579882758903222,-0.005794414206742213,-0.862374334248351,-0.12373841856249336,-0.3026436322988279,0
1.0661637273274078,-1.125714297807756,-0.24459783224487322,0.5628251884271694,-0.3332057209836809,1.0431203809861385,-0.5058976514037152,-0.4579882758903222,-0.861250950081637,-0.5044078096406354,-0.25862062826969007,-0.38906077397676,0
-0.5995861482083461,1.0622143889162108,-0.40303013001428045,-0.7534170670152287,0.1040721280762678,0.8600657724176687,-0.2762205585175832,1.079458435425634,0.5989248611530973,0.25855427271973896,-0.1652406369339384,-0.08660077810399772,0
1.0392850290587023,1.5119489446709078,1.3852398604193625,-0.7534170670152287,-0.187446437963698,0.578443297696946,0.19668324298587425,0.0294948276976639,2.199218553263892,1.3490399787681109,-0.1341139731553545,-0.21622649062089583,0
1.1494625173870894,-1.0311172123829893,-0.24459783224487322,0.5628251884271694,-0.187446437963698,0.9163902673618133,-0.5007887798985111,1.1169571357016326,-1.060365833431828,-0.5037779565181585,-0.46613172012691567,-0.25943506145986184,0
-1.6927016237766899,0.9061800634986005,-0.46409394996364184,-0.7534170670152287,-0.3040538643796843,-0.8155879521706312,0.2133426065898006,0.2544870293536573,-0.17049437944702367,-0.53548056368283,-0.03035842722674171,-0.23783077604037883,0
-0.5670786735490755,1.08196670409565,0.7913711643194622,-0.7534170670152287,-0.5372687172116569,-0.5198843537138724,-0.3048746639163366,0.47947923100965106,0.25231747161757967,0.7859512872737455,0.47804374782346115,-0.453873630235209,0
-2.072753765459349,-0.32780816843301824,-0.4383777848117109,3.1953096993119656,0.9786278261961652,0.17009070935189816,-0.13783677818096793,0.2169883290776583,0.5497606924246552,0.015640918484473926,-0.8292761308770606,0.1942549323492815,1
1.365647551901313,-0.06837073718363146,-0.46409394996364184,-0.7534170670152287,0.8911722563841754,-1.1253726743634263,-0.4279318297373396,0.591975331837648,-0.2835719675224408,-0.5342208574378762,-0.9122805676199509,2.9812077514625908,0
-0.8209836104007587,1.106575857289063,-0.46409394996364184,-0.7534170670152287,0.30813512430424383,-1.1394537980994623,0.3932637335122057,0.29198572962965624,0.18102942696133845,-0.5904877363791476,-0.3416250650125803,0.1726506469297985,1
